0,1,2
746.0,270.0,1.5
309.0,207.0,2.5
650.0,11.0,4.0
279.0,212.0,3.0
1352.0,219.0,3.5
905.0,205.0,4.0
1409.0,13.0,3.5
852.0,2.0,3.0
37.0,251.0,4.0
888.0,11.0,4.0
492.0,206.0,2.5
489.0,219.0,3.5
546.0,216.0,4.0
907.0,9.0,2.0
1283.0,244.0,3.0
591.0,835.0,3.5
147.0,215.0,4.0
1434.0,205.0,2.0
78.0,359.0,1.5
1437.0,2.0,3.0
97.0,214.0,3.0
606.0,250.0,2.0
734.0,11.0,3.0
295.0,216.0,1.0
655.0,12.0,4.0
566.0,8.0,2.5
1113.0,255.0,3.5
695.0,11.0,3.5
842.0,1114.0,4.0
837.0,5.0,3.0
445.0,211.0,2.5
464.0,2.0,3.5
764.0,1370.0,3.0
352.0,255.0,2.5
283.0,1025.0,4.0
845.0,59.0,3.0
205.0,7.0,3.0
175.0,7.0,1.5
894.0,205.0,3.5
1478.0,205.0,2.5
1148.0,250.0,4.0
64.0,6.0,2.5
626.0,1.0,3.5
625.0,17.0,4.0
1347.0,219.0,3.0
3.0,116.0,1.0
197.0,211.0,4.0
172.0,211.0,4.0
674.0,213.0,3.5
80.0,1.0,2.5
368.0,1.0,2.5
1089.0,17.0,1.0
946.0,217.0,2.0
395.0,213.0,3.5
111.0,217.0,2.5
80.0,522.0,3.5
972.0,213.0,3.5
987.0,5.0,3.0
1457.0,10.0,3.0
1089.0,13.0,3.0
1230.0,5.0,3.0
92.0,216.0,1.5
593.0,521.0,4.0
1226.0,207.0,3.0
299.0,207.0,2.5
953.0,5.0,3.5
178.0,244.0,1.5
302.0,236.0,4.0
1144.0,84.0,4.0
291.0,211.0,4.0
1198.0,241.0,4.0
355.0,509.0,3.0
805.0,13.0,4.0
491.0,3.0,2.0
386.0,13.0,4.0
900.0,220.0,2.0
467.0,8.0,4.0
905.0,8.0,4.0
1188.0,220.0,4.0
494.0,84.0,2.0
1498.0,7.0,2.0
1295.0,121.0,1.5
3.0,111.0,4.0
174.0,257.0,3.0
930.0,13.0,3.0
130.0,235.0,1.5
710.0,5.0,4.0
842.0,244.0,2.5
161.0,768.0,2.5
555.0,235.0,4.0
1212.0,1455.0,4.0
535.0,9.0,3.5
1435.0,2.0,3.0
1038.0,217.0,2.0
161.0,490.0,2.0
152.0,207.0,1.5
1183.0,17.0,3.0
1405.0,214.0,3.0
535.0,236.0,0.5
1458.0,253.0,4.0
1150.0,210.0,3.0
805.0,213.0,2.0
1183.0,1448.0,3.5
1440.0,5.0,3.0
862.0,9.0,4.0
1096.0,1.0,4.0
464.0,4.0,4.0
1046.0,254.0,2.5
626.0,204.0,4.0
1458.0,5.0,4.0
969.0,360.0,2.5
1498.0,216.0,4.0
719.0,251.0,3.0
36.0,206.0,4.0
353.0,233.0,2.5
539.0,211.0,4.0
549.0,210.0,2.5
361.0,274.0,3.0
449.0,7.0,3.0
1501.0,17.0,2.0
449.0,6.0,4.0
825.0,1562.0,3.5
1419.0,1.0,2.0
128.0,251.0,3.5
1077.0,8.0,4.0
1171.0,11.0,4.0
1199.0,318.0,3.5
1375.0,5.0,3.0
625.0,207.0,4.0
706.0,212.0,3.5
1095.0,3.0,2.5
670.0,1257.0,3.0
730.0,212.0,4.0
196.0,11.0,3.5
83.0,234.0,4.0
238.0,253.0,3.0
307.0,1070.0,2.0
81.0,13.0,2.5
1370.0,213.0,3.5
105.0,254.0,2.5
1157.0,1037.0,0.5
653.0,17.0,3.0
1212.0,1618.0,4.0
200.0,876.0,3.5
1187.0,1585.0,3.0
7.0,2.0,4.0
1135.0,17.0,3.0
549.0,5.0,2.5
1267.0,205.0,3.5
1114.0,10.0,3.0
533.0,286.0,4.0
389.0,236.0,3.5
1207.0,215.0,3.0
1015.0,216.0,4.0
1284.0,6.0,3.5
503.0,342.0,3.5
310.0,446.0,4.0
830.0,163.0,2.5
1352.0,248.0,4.0
424.0,215.0,4.0
1060.0,675.0,2.5
72.0,207.0,4.0
845.0,1602.0,3.5
891.0,265.0,3.5
32.0,205.0,3.5
270.0,3.0,3.0
406.0,253.0,4.0
533.0,486.0,2.0
514.0,7.0,2.5
1122.0,245.0,3.5
570.0,233.0,3.5
96.0,220.0,1.5
1420.0,212.0,3.5
1292.0,251.0,2.0
494.0,220.0,3.0
261.0,13.0,4.0
437.0,256.0,2.0
613.0,5.0,1.0
1425.0,253.0,1.0
1214.0,207.0,1.0
1280.0,220.0,2.5
1262.0,215.0,4.0
427.0,254.0,3.0
1229.0,436.0,4.0
129.0,215.0,4.0
391.0,3.0,3.5
1342.0,251.0,4.0
352.0,7.0,2.0
790.0,244.0,4.0
1496.0,1043.0,3.5
299.0,5.0,3.0
662.0,11.0,4.0
147.0,13.0,3.5
1187.0,189.0,3.5
1158.0,217.0,3.5
1329.0,7.0,4.0
308.0,121.0,2.5
1147.0,432.0,4.0
444.0,210.0,3.5
730.0,235.0,3.5
204.0,206.0,4.0
7.0,205.0,2.5
1425.0,121.0,3.5
1225.0,205.0,3.0
464.0,6.0,4.0
72.0,252.0,4.0
1121.0,13.0,3.5
879.0,10.0,1.0
1122.0,257.0,3.0
1486.0,219.0,3.5
713.0,235.0,3.0
760.0,4.0,3.0
1468.0,241.0,2.0
208.0,908.0,3.0
578.0,554.0,2.5
570.0,253.0,3.5
536.0,121.0,2.5
980.0,3.0,3.0
494.0,243.0,2.5
1263.0,8.0,3.5
169.0,2.0,3.0
905.0,220.0,3.0
3.0,28.0,3.0
1187.0,591.0,1.5
786.0,216.0,1.0
985.0,217.0,3.5
1225.0,248.0,4.0
626.0,5.0,4.0
1095.0,256.0,3.0
845.0,17.0,3.0
669.0,215.0,3.5
780.0,219.0,2.0
1126.0,249.0,3.0
1051.0,12.0,2.5
617.0,7.0,1.5
1293.0,207.0,3.5
982.0,8.0,2.5
1283.0,207.0,3.5
1078.0,235.0,3.5
1292.0,8.0,4.0
503.0,893.0,3.5
1187.0,29.0,2.0
1017.0,1630.0,3.0
311.0,7.0,4.0
698.0,249.0,3.5
674.0,243.0,3.5
666.0,250.0,3.0
1345.0,9.0,4.0
413.0,242.0,3.5
225.0,8.0,4.0
451.0,254.0,3.0
323.0,734.0,1.0
702.0,1374.0,3.0
459.0,121.0,2.5
984.0,211.0,4.0
502.0,247.0,2.5
161.0,724.0,0.5
674.0,254.0,4.0
1060.0,866.0,1.5
223.0,218.0,3.0
1279.0,219.0,3.5
166.0,6.0,3.5
36.0,17.0,4.0
1464.0,257.0,1.5
780.0,3.0,3.5
1096.0,11.0,4.0
1197.0,251.0,3.5
1108.0,255.0,4.0
597.0,8.0,3.5
988.0,217.0,1.5
444.0,245.0,3.0
468.0,250.0,0.5
40.0,235.0,1.5
867.0,12.0,1.5
702.0,396.0,3.0
727.0,9.0,3.5
503.0,4.0,3.5
780.0,250.0,4.0
361.0,1205.0,3.5
846.0,17.0,1.5
323.0,163.0,2.5
477.0,254.0,3.0
174.0,207.0,3.5
995.0,207.0,1.5
671.0,207.0,3.5
116.0,4.0,3.5
416.0,243.0,1.0
845.0,486.0,4.0
1022.0,211.0,4.0
249.0,249.0,2.0
535.0,234.0,3.0
989.0,1766.0,4.0
204.0,256.0,4.0
719.0,217.0,2.0
71.0,10.0,3.5
121.0,11.0,4.0
37.0,212.0,4.0
987.0,250.0,2.5
191.0,236.0,4.0
161.0,434.0,4.0
1150.0,121.0,2.5
714.0,211.0,4.0
1385.0,241.0,3.5
1199.0,248.0,3.0
28.0,257.0,3.0
969.0,1694.0,4.0
761.0,244.0,3.0
183.0,216.0,3.5
478.0,548.0,1.0
50.0,233.0,3.5
1187.0,1349.0,2.5
1037.0,11.0,4.0
848.0,1626.0,3.5
53.0,219.0,3.5
212.0,13.0,4.0
695.0,254.0,3.0
1337.0,10.0,4.0
1225.0,12.0,3.0
517.0,215.0,2.0
817.0,11.0,4.0
352.0,211.0,2.5
1475.0,234.0,3.0
776.0,207.0,3.5
908.0,257.0,2.5
727.0,255.0,3.5
1375.0,235.0,3.0
1496.0,293.0,2.5
1155.0,256.0,2.0
172.0,252.0,4.0
198.0,239.0,4.0
1157.0,286.0,3.5
82.0,8.0,4.0
168.0,251.0,2.5
499.0,17.0,2.0
1069.0,205.0,1.5
413.0,241.0,3.5
1006.0,213.0,3.5
6.0,2.0,4.0
389.0,13.0,3.0
349.0,246.0,2.5
716.0,9.0,3.0
53.0,7.0,4.0
830.0,207.0,3.0
648.0,9.0,4.0
1250.0,13.0,3.5
25.0,241.0,1.0
890.0,784.0,1.0
946.0,3.0,4.0
1060.0,207.0,3.5
1183.0,211.0,3.0
217.0,205.0,3.0
226.0,7.0,3.5
1087.0,257.0,3.0
326.0,257.0,1.5
272.0,750.0,3.0
568.0,842.0,4.0
1096.0,7.0,4.0
1430.0,11.0,2.5
769.0,283.0,2.0
1261.0,17.0,3.5
298.0,215.0,4.0
1109.0,247.0,2.0
121.0,6.0,3.5
644.0,434.0,4.0
168.0,9.0,4.0
630.0,219.0,4.0
1283.0,13.0,2.5
225.0,248.0,3.5
116.0,11.0,3.5
1095.0,213.0,3.0
867.0,214.0,3.0
158.0,10.0,4.0
531.0,1026.0,4.0
469.0,11.0,3.5
1183.0,6.0,3.0
548.0,12.0,1.0
972.0,251.0,2.5
206.0,233.0,3.0
1147.0,265.0,3.5
810.0,1260.0,4.0
1209.0,13.0,2.5
1304.0,255.0,4.0
1289.0,4.0,3.0
831.0,13.0,4.0
867.0,857.0,3.0
928.0,11.0,4.0
1193.0,249.0,3.5
736.0,7.0,3.0
760.0,5.0,1.0
780.0,7.0,4.0
1261.0,247.0,3.0
868.0,8.0,2.0
3.0,41.0,4.0
622.0,239.0,3.0
868.0,219.0,2.5
188.0,480.0,3.0
1104.0,805.0,3.5
161.0,755.0,2.0
442.0,213.0,3.0
1249.0,1967.0,2.5
85.0,219.0,4.0
461.0,8.0,4.0
81.0,533.0,1.0
830.0,144.0,4.0
536.0,216.0,2.0
667.0,206.0,0.5
1153.0,217.0,3.5
1241.0,244.0,2.0
1149.0,307.0,3.5
1396.0,215.0,4.0
614.0,247.0,3.0
136.0,625.0,4.0
1417.0,5.0,4.0
616.0,7.0,4.0
1289.0,254.0,2.5
1246.0,234.0,0.5
1123.0,7.0,3.0
871.0,216.0,0.5
566.0,13.0,3.5
999.0,1.0,2.0
37.0,234.0,4.0
800.0,121.0,3.5
1157.0,520.0,3.0
1144.0,254.0,4.0
457.0,5.0,3.5
639.0,11.0,4.0
1355.0,309.0,4.0
969.0,127.0,2.5
1355.0,595.0,2.0
1469.0,7.0,3.5
953.0,8.0,2.5
883.0,250.0,4.0
351.0,7.0,4.0
1299.0,236.0,4.0
333.0,17.0,2.5
1382.0,255.0,3.0
1375.0,236.0,3.0
1024.0,84.0,2.0
539.0,10.0,3.0
1153.0,421.0,4.0
302.0,11.0,4.0
829.0,236.0,1.5
1180.0,638.0,4.0
215.0,220.0,2.5
736.0,12.0,4.0
270.0,219.0,2.5
1348.0,245.0,3.0
503.0,729.0,4.0
1398.0,587.0,1.0
1158.0,3.0,3.0
235.0,207.0,1.5
191.0,235.0,3.0
239.0,11.0,3.5
1386.0,838.0,2.5
349.0,241.0,3.0
601.0,235.0,3.0
508.0,278.0,3.5
571.0,11.0,4.0
1421.0,12.0,4.0
909.0,249.0,2.5
245.0,6.0,3.5
1249.0,113.0,0.5
542.0,11.0,4.0
1065.0,719.0,2.0
644.0,760.0,3.0
1461.0,250.0,3.0
989.0,17.0,3.5
1200.0,11.0,4.0
1375.0,212.0,2.5
81.0,207.0,2.5
677.0,244.0,3.5
1082.0,5.0,2.5
1147.0,1007.0,3.0
898.0,397.0,4.0
1382.0,7.0,1.0
572.0,6.0,4.0
1161.0,9.0,4.0
1100.0,205.0,3.5
150.0,11.0,3.5
25.0,12.0,1.5
200.0,4.0,3.5
1153.0,502.0,4.0
670.0,1295.0,3.0
393.0,249.0,3.0
730.0,9.0,4.0
646.0,12.0,3.5
584.0,377.0,4.0
488.0,675.0,4.0
907.0,2.0,2.0
492.0,249.0,3.0
729.0,121.0,2.5
339.0,7.0,3.5
770.0,343.0,4.0
272.0,304.0,4.0
991.0,215.0,3.0
454.0,10.0,3.5
535.0,213.0,3.5
283.0,219.0,4.0
323.0,1165.0,4.0
208.0,7.0,3.5
1301.0,9.0,4.0
1077.0,219.0,4.0
951.0,215.0,3.5
1386.0,816.0,1.0
315.0,9.0,4.0
588.0,872.0,3.5
488.0,526.0,3.5
465.0,1.0,3.5
165.0,7.0,3.0
653.0,3.0,4.0
739.0,536.0,3.5
1341.0,219.0,2.0
1249.0,1958.0,1.0
739.0,310.0,4.0
862.0,207.0,3.0
464.0,234.0,4.0
355.0,255.0,2.0
1399.0,4.0,3.0
1249.0,121.0,3.5
97.0,213.0,2.5
466.0,235.0,1.0
210.0,207.0,2.0
761.0,13.0,3.0
1209.0,212.0,2.5
1096.0,207.0,3.5
88.0,3.0,3.5
172.0,245.0,4.0
169.0,217.0,3.5
1289.0,267.0,4.0
37.0,241.0,3.0
518.0,219.0,4.0
459.0,246.0,2.0
50.0,4.0,4.0
1419.0,212.0,1.0
702.0,1123.0,3.0
1279.0,212.0,3.5
214.0,17.0,3.0
1444.0,234.0,2.0
1333.0,1831.0,3.0
1129.0,3.0,3.0
1272.0,17.0,3.0
103.0,459.0,3.5
1308.0,211.0,4.0
413.0,539.0,3.5
452.0,5.0,3.5
308.0,1085.0,2.0
1062.0,219.0,4.0
1199.0,1605.0,3.0
817.0,217.0,4.0
921.0,257.0,1.5
323.0,336.0,4.0
1014.0,217.0,2.0
1429.0,1.0,4.0
1157.0,716.0,2.0
812.0,661.0,4.0
402.0,1.0,4.0
7.0,216.0,4.0
413.0,12.0,3.0
1112.0,236.0,3.5
1039.0,387.0,2.5
830.0,678.0,3.5
396.0,878.0,3.0
821.0,241.0,4.0
540.0,235.0,4.0
614.0,255.0,4.0
424.0,247.0,3.5
949.0,10.0,1.0
1152.0,207.0,3.5
441.0,248.0,3.0
1199.0,2.0,4.0
1469.0,236.0,1.0
1370.0,239.0,4.0
874.0,251.0,3.0
482.0,211.0,3.0
1014.0,216.0,3.0
1305.0,4.0,4.0
1126.0,235.0,4.0
302.0,235.0,4.0
353.0,212.0,1.5
972.0,121.0,2.0
104.0,236.0,2.0
1424.0,243.0,3.0
921.0,84.0,1.5
781.0,206.0,3.5
830.0,15.0,3.0
188.0,81.0,3.5
298.0,734.0,1.0
671.0,638.0,4.0
988.0,207.0,3.5
271.0,8.0,3.5
1355.0,593.0,4.0
1188.0,234.0,3.0
1009.0,2.0,2.0
1003.0,212.0,2.5
1220.0,2.0,4.0
30.0,254.0,3.5
1214.0,286.0,4.0
1142.0,216.0,3.5
1472.0,215.0,4.0
225.0,243.0,4.0
308.0,1079.0,3.0
1153.0,234.0,3.0
1039.0,94.0,3.0
713.0,7.0,2.0
1304.0,11.0,4.0
1179.0,215.0,1.0
815.0,253.0,0.5
386.0,252.0,3.5
836.0,255.0,4.0
921.0,246.0,1.5
349.0,2.0,2.0
393.0,216.0,3.0
1501.0,250.0,2.5
467.0,216.0,2.5
110.0,545.0,4.0
1348.0,239.0,2.5
1149.0,1198.0,4.0
824.0,214.0,2.0
750.0,1.0,1.0
442.0,3.0,3.0
1474.0,84.0,2.0
3.0,10.0,3.5
1039.0,542.0,3.5
1208.0,432.0,3.5
1396.0,5.0,4.0
329.0,9.0,4.0
670.0,1408.0,4.0
1301.0,246.0,1.0
914.0,8.0,4.0
1106.0,1.0,2.0
958.0,256.0,0.5
97.0,4.0,4.0
737.0,233.0,2.0
1454.0,235.0,2.5
437.0,215.0,3.0
1187.0,548.0,3.0
87.0,1.0,3.0
1130.0,253.0,2.5
544.0,219.0,4.0
580.0,236.0,0.5
1012.0,213.0,3.5
996.0,235.0,3.5
610.0,217.0,3.5
917.0,211.0,4.0
129.0,235.0,3.0
154.0,669.0,4.0
628.0,607.0,4.0
630.0,207.0,4.0
1351.0,235.0,3.0
729.0,7.0,3.0
161.0,241.0,2.5
1432.0,218.0,3.0
328.0,252.0,1.5
998.0,1777.0,4.0
199.0,893.0,3.0
1470.0,254.0,3.5
918.0,533.0,3.5
1004.0,243.0,4.0
1233.0,212.0,1.0
337.0,5.0,3.0
1460.0,215.0,3.5
896.0,255.0,4.0
179.0,12.0,3.0
626.0,59.0,4.0
202.0,5.0,2.5
993.0,11.0,4.0
1363.0,8.0,2.5
631.0,216.0,4.0
575.0,233.0,2.0
489.0,1304.0,4.0
871.0,9.0,0.5
1167.0,8.0,4.0
425.0,217.0,4.0
476.0,241.0,3.5
150.0,219.0,3.5
3.0,83.0,2.5
818.0,4.0,4.0
1336.0,2028.0,3.5
633.0,243.0,1.5
1230.0,234.0,3.5
272.0,59.0,2.5
872.0,207.0,2.0
790.0,220.0,2.5
1069.0,219.0,3.5
144.0,7.0,4.0
921.0,213.0,2.5
1235.0,1.0,2.0
1352.0,249.0,3.5
1203.0,234.0,4.0
102.0,2.0,3.5
971.0,233.0,2.5
1271.0,245.0,3.5
293.0,8.0,2.5
1001.0,243.0,2.5
1138.0,215.0,3.0
149.0,7.0,3.5
848.0,1.0,4.0
147.0,207.0,3.5
198.0,250.0,3.5
1142.0,205.0,4.0
507.0,6.0,4.0
1064.0,2.0,3.0
452.0,1279.0,3.0
1257.0,249.0,3.5
568.0,675.0,4.0
128.0,252.0,2.0
272.0,973.0,2.5
891.0,263.0,0.5
862.0,215.0,4.0
724.0,8.0,3.5
836.0,10.0,3.0
397.0,219.0,4.0
475.0,11.0,4.0
1109.0,214.0,2.0
784.0,5.0,3.0
964.0,17.0,4.0
1438.0,256.0,4.0
1388.0,2.0,4.0
1465.0,12.0,4.0
68.0,216.0,4.0
735.0,335.0,4.0
296.0,214.0,2.0
1133.0,539.0,3.0
302.0,4.0,3.0
859.0,255.0,4.0
1269.0,236.0,3.5
51.0,329.0,4.0
1453.0,236.0,3.5
1504.0,211.0,3.0
1289.0,246.0,3.5
851.0,2.0,3.5
273.0,236.0,3.5
1333.0,1998.0,0.5
295.0,121.0,3.0
142.0,236.0,3.5
188.0,148.0,3.5
302.0,253.0,3.5
812.0,1.0,3.0
836.0,214.0,3.5
139.0,250.0,3.5
639.0,4.0,2.5
105.0,17.0,3.0
1049.0,235.0,3.0
1039.0,105.0,4.0
851.0,253.0,3.5
25.0,251.0,3.0
349.0,251.0,2.0
33.0,235.0,2.0
713.0,12.0,3.5
1375.0,247.0,2.0
41.0,215.0,4.0
1062.0,1.0,1.5
773.0,7.0,4.0
446.0,2.0,4.0
1383.0,9.0,3.5
958.0,219.0,2.5
502.0,3.0,2.5
274.0,10.0,3.5
79.0,418.0,0.5
1439.0,250.0,3.5
628.0,233.0,2.5
1336.0,2026.0,4.0
24.0,259.0,4.0
1386.0,815.0,0.5
225.0,217.0,1.5
1144.0,233.0,4.0
384.0,6.0,4.0
633.0,248.0,2.0
1080.0,246.0,4.0
331.0,253.0,3.5
1396.0,212.0,3.5
1122.0,10.0,3.0
533.0,233.0,4.0
845.0,532.0,3.5
169.0,13.0,3.5
969.0,1707.0,4.0
613.0,3.0,2.5
487.0,253.0,2.5
788.0,252.0,2.0
235.0,213.0,4.0
648.0,5.0,4.0
406.0,219.0,4.0
800.0,251.0,4.0
1014.0,2.0,3.5
281.0,211.0,3.0
1212.0,1609.0,3.0
1283.0,247.0,0.5
685.0,207.0,2.0
349.0,3.0,3.0
769.0,1533.0,3.5
559.0,1.0,3.5
1430.0,256.0,4.0
83.0,210.0,2.0
389.0,4.0,4.0
424.0,9.0,4.0
249.0,253.0,0.5
1270.0,728.0,3.5
945.0,219.0,3.5
660.0,246.0,2.0
865.0,3.0,2.5
871.0,236.0,3.0
278.0,205.0,4.0
1261.0,213.0,4.0
1307.0,521.0,4.0
316.0,84.0,3.5
757.0,13.0,4.0
549.0,219.0,3.5
918.0,243.0,3.0
379.0,7.0,4.0
538.0,7.0,4.0
838.0,1.0,1.0
812.0,881.0,1.0
757.0,256.0,3.0
310.0,704.0,3.0
128.0,215.0,3.0
81.0,538.0,1.5
747.0,239.0,3.5
316.0,4.0,0.5
352.0,220.0,2.5
1087.0,13.0,2.5
250.0,249.0,3.0
1218.0,213.0,3.5
1346.0,693.0,3.5
356.0,12.0,4.0
72.0,10.0,4.0
991.0,235.0,2.5
1466.0,3.0,3.0
909.0,252.0,3.0
245.0,249.0,3.0
184.0,8.0,4.0
693.0,11.0,3.0
981.0,5.0,2.5
761.0,5.0,3.0
810.0,1542.0,4.0
199.0,865.0,3.5
1443.0,257.0,4.0
696.0,211.0,3.0
142.0,12.0,1.0
1317.0,239.0,3.0
272.0,668.0,3.0
147.0,257.0,3.0
1142.0,11.0,2.5
1491.0,1711.0,1.5
494.0,17.0,3.0
1321.0,11.0,4.0
272.0,1001.0,3.0
838.0,247.0,2.0
136.0,639.0,2.5
986.0,215.0,4.0
878.0,239.0,4.0
1250.0,4.0,3.0
1029.0,586.0,3.0
1187.0,959.0,2.0
124.0,243.0,3.5
64.0,12.0,3.0
681.0,5.0,4.0
267.0,1.0,1.5
661.0,210.0,3.0
1115.0,211.0,1.5
445.0,206.0,2.5
879.0,252.0,0.5
1144.0,241.0,4.0
136.0,372.0,4.0
328.0,17.0,2.5
296.0,215.0,3.0
391.0,211.0,3.5
750.0,257.0,0.5
1077.0,215.0,4.0
980.0,255.0,3.5
32.0,13.0,4.0
426.0,253.0,1.0
424.0,254.0,1.5
1023.0,2.0,3.0
169.0,205.0,2.0
1210.0,218.0,4.0
778.0,10.0,3.0
1142.0,12.0,2.5
969.0,304.0,3.5
1335.0,246.0,2.5
73.0,216.0,4.0
469.0,8.0,3.5
452.0,219.0,3.5
1451.0,213.0,3.0
660.0,4.0,3.0
451.0,5.0,3.5
1419.0,2.0,2.0
1033.0,1559.0,4.0
1158.0,251.0,3.5
280.0,214.0,1.5
705.0,233.0,3.0
1453.0,245.0,3.5
874.0,5.0,4.0
124.0,9.0,2.0
272.0,594.0,3.0
1080.0,5.0,2.5
981.0,236.0,3.5
259.0,217.0,2.5
1425.0,249.0,0.5
182.0,255.0,3.5
468.0,246.0,1.0
270.0,4.0,4.0
562.0,2.0,2.0
887.0,17.0,4.0
199.0,126.0,4.0
295.0,243.0,2.0
905.0,252.0,3.0
847.0,233.0,2.5
1234.0,252.0,3.0
1001.0,17.0,1.5
1288.0,1030.0,3.5
544.0,245.0,4.0
286.0,257.0,3.5
1288.0,678.0,1.5
898.0,1289.0,3.0
544.0,235.0,3.0
1453.0,246.0,3.0
1335.0,253.0,3.5
1478.0,217.0,2.5
1295.0,214.0,1.5
1493.0,1979.0,2.5
124.0,121.0,3.0
1430.0,9.0,2.5
630.0,84.0,3.5
1430.0,220.0,3.5
1199.0,616.0,4.0
739.0,347.0,3.5
1024.0,220.0,1.5
500.0,233.0,4.0
1015.0,207.0,3.0
747.0,121.0,3.0
797.0,245.0,3.0
412.0,251.0,3.0
672.0,239.0,4.0
1085.0,205.0,3.5
1052.0,255.0,3.0
781.0,257.0,3.0
921.0,1223.0,3.5
1095.0,207.0,2.5
191.0,9.0,3.5
326.0,11.0,3.0
1453.0,215.0,4.0
729.0,17.0,2.5
284.0,1030.0,3.5
724.0,216.0,4.0
95.0,211.0,0.5
165.0,388.0,3.0
46.0,8.0,3.0
477.0,220.0,3.0
1245.0,13.0,3.0
176.0,251.0,1.0
347.0,172.0,4.0
583.0,2.0,2.5
666.0,4.0,1.0
1398.0,2043.0,3.5
355.0,352.0,3.5
894.0,2.0,3.5
1502.0,257.0,3.0
482.0,9.0,4.0
728.0,532.0,3.5
1202.0,250.0,4.0
1255.0,12.0,2.0
116.0,215.0,3.0
540.0,214.0,4.0
1117.0,235.0,3.0
761.0,17.0,2.5
575.0,5.0,3.0
1295.0,4.0,1.0
669.0,239.0,4.0
179.0,11.0,3.0
579.0,121.0,3.0
719.0,216.0,3.0
367.0,8.0,3.0
962.0,211.0,2.5
1173.0,254.0,3.5
523.0,11.0,2.0
889.0,1.0,2.5
1292.0,216.0,0.5
389.0,205.0,2.0
836.0,1587.0,4.0
758.0,17.0,4.0
714.0,256.0,2.0
403.0,220.0,3.5
469.0,9.0,3.0
67.0,236.0,4.0
307.0,1072.0,3.5
817.0,5.0,4.0
245.0,4.0,3.0
683.0,432.0,4.0
554.0,12.0,3.0
448.0,469.0,4.0
1000.0,234.0,1.0
451.0,212.0,1.0
385.0,250.0,2.5
1122.0,254.0,3.5
147.0,236.0,4.0
686.0,10.0,4.0
726.0,8.0,3.5
1343.0,11.0,3.5
871.0,213.0,3.5
322.0,213.0,3.0
114.0,239.0,3.0
591.0,985.0,3.0
225.0,241.0,3.5
384.0,17.0,3.5
1081.0,11.0,3.5
1216.0,13.0,3.5
1425.0,187.0,4.0
161.0,207.0,4.0
818.0,13.0,3.5
1044.0,7.0,4.0
549.0,217.0,3.5
1056.0,207.0,3.0
451.0,215.0,4.0
1096.0,253.0,4.0
362.0,17.0,3.0
1278.0,17.0,1.5
362.0,8.0,3.0
664.0,13.0,2.5
1311.0,84.0,3.0
1325.0,3.0,3.5
1375.0,250.0,3.0
271.0,234.0,4.0
1328.0,7.0,4.0
190.0,214.0,3.0
1444.0,9.0,1.5
395.0,236.0,3.0
144.0,236.0,3.0
427.0,214.0,3.0
673.0,234.0,2.0
78.0,352.0,1.0
1000.0,249.0,2.0
711.0,251.0,4.0
138.0,7.0,4.0
608.0,3.0,2.5
625.0,233.0,4.0
1006.0,206.0,2.5
317.0,1164.0,2.0
316.0,215.0,4.0
21.0,17.0,4.0
1338.0,241.0,4.0
1246.0,256.0,1.0
1502.0,84.0,2.5
963.0,1019.0,2.5
1140.0,121.0,2.5
576.0,253.0,4.0
396.0,297.0,3.0
38.0,211.0,3.5
243.0,921.0,0.5
302.0,211.0,2.5
1150.0,233.0,3.0
402.0,1241.0,3.0
1050.0,13.0,2.5
970.0,256.0,1.0
1474.0,247.0,2.0
110.0,1.0,3.5
1318.0,213.0,3.5
96.0,205.0,2.0
1416.0,249.0,2.0
988.0,215.0,1.5
613.0,17.0,3.0
294.0,241.0,2.0
836.0,252.0,4.0
782.0,219.0,2.0
918.0,84.0,3.0
1425.0,247.0,2.0
890.0,3.0,4.0
995.0,252.0,2.5
471.0,256.0,4.0
517.0,239.0,4.0
238.0,246.0,3.5
311.0,211.0,2.5
1458.0,2.0,4.0
486.0,219.0,3.5
1096.0,3.0,4.0
1414.0,233.0,2.5
285.0,93.0,4.0
1239.0,217.0,3.5
780.0,213.0,3.5
984.0,12.0,3.5
1466.0,17.0,3.5
1333.0,2017.0,1.5
1502.0,255.0,3.5
1483.0,211.0,2.0
608.0,236.0,4.0
272.0,585.0,1.0
368.0,205.0,1.0
1498.0,245.0,3.5
328.0,249.0,0.5
1246.0,17.0,1.5
947.0,10.0,3.0
225.0,234.0,2.5
1393.0,212.0,4.0
1162.0,216.0,3.0
151.0,206.0,4.0
1501.0,121.0,2.5
214.0,1.0,3.5
1099.0,236.0,3.0
1454.0,219.0,0.5
67.0,12.0,3.5
1077.0,12.0,3.0
1069.0,216.0,2.0
950.0,5.0,4.0
600.0,5.0,4.0
1148.0,8.0,2.0
594.0,239.0,4.0
477.0,233.0,2.5
1212.0,1949.0,2.0
1478.0,252.0,2.5
1183.0,251.0,3.5
165.0,804.0,1.5
588.0,806.0,0.5
836.0,1586.0,3.0
1139.0,3.0,2.5
777.0,253.0,3.0
969.0,936.0,3.5
830.0,75.0,3.0
1428.0,210.0,3.0
1145.0,17.0,3.5
898.0,1287.0,2.5
1039.0,377.0,3.0
848.0,1536.0,3.0
208.0,10.0,2.0
1047.0,215.0,4.0
828.0,207.0,3.5
218.0,253.0,4.0
305.0,350.0,2.0
840.0,233.0,3.5
685.0,235.0,1.5
1267.0,219.0,2.0
